user_id,session_id,timestamp,country,city,prev_country,ip_address,isp,is_vpn,is_tor,is_proxy,is_datacenter_ip,ip_reputation_score,device_fingerprint,device_type,time_since_last_login_hours,distance_from_last_login_km,login_attempts,failed_attempts,password_correct,time_to_login_seconds,is_breached_credential,mfa_required,mfa_method,mfa_attempts,mfa_success,mfa_time_taken_seconds,mfa_method_changed,push_notification_count,hour_of_day,day_of_week,is_weekend,is_unusual_time,typing_speed_chars_per_min,mouse_movement_entropy,concurrent_sessions,session_duration_last_minutes,velocity_score,device_trust_score,location_trust_score,risk_score,is_anomaly,anomaly_category
USER_7723,SESSION_000083,2025-10-14T09:30:00,India,Kolkata,India,75.90.209.14,AT&T,0,0,0,0,0.703,FP_58156,Linux-Firefox,54.26,176.38,1,0,1,118.86,0,1,Authenticator_App,1,1,3.73,0,2,9,1,0,0,112.33,0.784,0,21.12,0.001,0.892,0.677,10.93,0,normal
USER_7167,SESSION_000084,2025-10-21T12:22:00,UAE,Los Angeles,UAE,172.61.199.240,AT&T,1,0,0,0,0.317,FP_38905,Mac-Safari,18.65,14.0,1,0,1,1.17,0,1,SMS,1,1,4.64,0,2,12,1,0,0,74.01,0.812,0,18.0,0.0,0.3,0.672,33.67,0,normal
USER_6161,SESSION_000085,2025-09-03T11:51:00,USA,Boston,USA,102.104.116.40,Airtel,0,0,0,0,0.898,FP_90271,Android-Chrome,35.58,64.36,1,0,1,21.92,0,1,Biometric,1,1,1.07,0,1,11,2,0,0,109.57,0.632,0,28.31,0.0,0.897,0.814,5.87,0,normal
USER_7340,SESSION_000086,2025-09-26T21:49:00,India,Pune,India,75.138.94.209,Verizon,0,0,0,0,0.956,FP_59792,iOS-Safari,10.45,144.93,1,0,1,53.36,0,1,Biometric,1,1,2.47,0,2,21,4,0,0,114.07,0.681,1,9.91,0.002,0.978,0.761,9.6,0,normal
USER_9066,SESSION_000087,2025-09-18T01:20:00,Australia,Los Angeles,Australia,165.162.59.1,AT&T,1,0,0,0,0.131,FP_42529,Android-Chrome,2.39,442.95,2,0,1,1.84,0,1,SMS,1,1,1.35,0,1,1,3,0,1,116.96,0.858,4,19.36,0.031,0.3,0.924,57.98,1,concurrent_login
USER_9722,SESSION_000088,2025-10-06T16:47:00,India,Pune,India,200.49.142.108,BSNL,0,0,0,0,0.961,FP_91064,Windows-Chrome,8.9,20.94,1,0,1,95.68,0,1,Backup_Code,1,1,1.87,0,1,16,0,0,0,62.86,0.603,1,21.45,0.0,0.797,0.964,9.17,0,normal
USER_3659,SESSION_000089,2025-10-15T02:48:00,UK,San Francisco,UK,136.117.140.111,Comcast,0,0,0,0,0.815,FP_17732,iOS-Safari,66.1,39.77,2,0,1,28.67,0,1,Biometric,1,1,2.19,0,2,2,2,0,1,109.21,0.643,1,17.61,0.0,0.934,0.938,14.7,0,normal
USER_4669,SESSION_000090,2025-10-02T21:44:00,USA,Boston,USA,184.244.42.210,BSNL,0,0,0,0,0.895,FP_29311,iOS-Safari,50.65,159.78,2,0,1,118.66,0,1,Push_Notification,1,1,1.11,0,2,21,3,0,0,72.34,0.707,0,25.96,0.001,0.913,0.751,6.63,0,normal
USER_2731,SESSION_000091,2025-10-29T14:28:00,USA,Boston,India,241.227.219.126,Airtel,0,0,0,0,0.271,FP_49740,Windows-Chrome,0.44,10366.29,1,0,1,1.58,0,1,Authenticator_App,1,1,2.74,1,1,14,2,0,0,105.01,0.882,0,17.62,3.92,0.3,0.758,64.26,1,impossible_travel
USER_9392,SESSION_000092,2025-09-02T08:17:00,USA,New York,USA,13.46.213.245,BSNL,0,0,0,0,0.733,FP_56182,Android-Chrome,71.95,85.96,1,0,1,43.4,0,1,Biometric,1,1,2.11,0,2,8,1,0,0,70.15,0.679,1,9.75,0.0,0.972,0.941,10.3,0,normal
USER_7723,SESSION_000093,2025-09-25T22:37:00,India,Bangalore,India,173.163.84.223,Comcast,0,0,0,0,0.742,FP_72149,Linux-Firefox,22.89,113.65,1,0,1,73.54,0,1,Authenticator_App,1,1,4.01,0,1,22,3,0,0,63.59,0.799,0,14.39,0.001,0.717,0.798,11.15,0,normal
USER_6640,SESSION_000094,2025-10-11T03:15:00,India,Bangalore,India,240.165.217.181,Verizon,0,0,0,0,0.951,FP_67413,Linux-Firefox,53.67,102.59,1,0,1,33.53,0,1,Biometric,1,1,4.37,0,1,3,5,1,1,102.88,0.793,0,27.25,0.0,0.959,0.867,8.34,0,normal
USER_1440,SESSION_000095,2025-10-16T21:51:00,India,Chennai,India,125.75.141.153,BSNL,0,0,0,0,0.781,FP_39509,Linux-Firefox,58.0,24.41,2,0,1,81.85,0,1,SMS,1,1,1.12,0,1,21,3,0,0,118.18,0.872,0,17.81,0.0,0.758,0.802,9.89,0,normal
USER_7336,SESSION_000096,2025-09-19T08:01:00,India,Pune,India,61.10.8.127,AT&T,0,0,0,0,0.845,FP_27047,Windows-Chrome,41.61,162.51,1,0,1,46.86,0,1,Backup_Code,1,1,4.76,0,1,8,4,0,0,82.12,0.724,0,2.82,0.001,0.986,0.824,5.18,0,normal
USER_6474,SESSION_000097,2025-10-09T21:45:00,India,Kolkata,India,38.172.185.194,Jio,0,0,0,0,0.894,FP_99001,Windows-Chrome,42.46,7.16,1,0,1,86.48,0,1,Backup_Code,1,1,3.12,0,1,21,3,0,0,52.97,0.721,1,18.96,0.0,0.989,0.958,7.4,0,normal
USER_9695,SESSION_000098,2025-10-18T05:03:00,India,Bangalore,India,44.197.225.43,AT&T,0,0,0,0,0.828,FP_53076,iOS-Safari,47.62,188.07,1,0,1,56.14,0,1,Push_Notification,1,1,4.91,0,1,5,5,1,1,112.59,0.809,0,28.69,0.001,0.901,0.921,10.26,0,normal
USER_5548,SESSION_000099,2025-09-25T08:36:00,India,Chennai,India,140.2.138.153,AT&T,1,0,0,0,0.212,FP_45647,Windows-Chrome,18.86,243.77,5,4,1,1.22,1,1,Authenticator_App,1,1,3.65,0,2,8,3,0,0,111.9,0.634,1,2.23,0.002,0.3,0.844,56.68,1,brute_force
USER_4199,SESSION_000100,2025-10-30T15:08:00,India,Kolkata,India,130.36.25.36,Jio,0,0,0,0,0.806,FP_64927,Linux-Firefox,16.4,104.0,2,0,1,112.72,0,1,Authenticator_App,1,1,1.74,0,1,15,3,0,0,71.04,0.843,1,23.47,0.001,0.745,0.769,15.22,0,normal
USER_3678,SESSION_000101,2025-10-27T17:50:00,Singapore,Los Angeles,Singapore,221.235.112.202,Verizon,0,0,0,0,0.125,FP_28198,Linux-Firefox,10.55,292.13,2,0,1,1.2,0,1,Authenticator_App,1,1,4.8,1,2,17,0,0,0,111.27,0.62,2,13.49,0.005,0.3,0.772,37.1,0,normal
USER_7297,SESSION_000102,2025-09-18T19:09:00,USA,Chicago,USA,251.245.138.45,BSNL,0,0,0,0,0.869,FP_17615,Windows-Chrome,37.87,90.98,1,0,1,18.56,0,1,Push_Notification,1,1,2.88,0,2,19,3,0,0,117.89,0.755,1,12.43,0.0,0.915,0.83,10.8,0,normal
USER_9559,SESSION_000103,2025-09-28T12:02:00,India,Bangalore,USA,202.121.60.169,Comcast,0,0,0,0,0.127,FP_98557,Mac-Safari,0.52,14943.84,1,0,1,1.12,0,1,Push_Notification,1,1,2.51,0,2,12,6,1,0,117.3,0.764,0,27.78,4.821,0.3,0.924,72.96,1,impossible_travel
USER_1546,SESSION_000104,2025-09-11T11:31:00,India,Bangalore,India,235.169.172.33,Jio,0,0,0,0,0.811,FP_36862,Mac-Safari,70.53,131.62,1,0,1,44.2,0,1,Push_Notification,1,1,1.78,0,2,11,3,0,0,116.05,0.783,0,17.74,0.0,0.854,0.822,7.7,0,normal
USER_6297,SESSION_000105,2025-09-01T11:54:00,India,Kolkata,India,241.220.87.144,Verizon,0,0,0,0,0.713,FP_95604,Mac-Safari,54.12,21.12,1,0,1,106.11,0,1,Authenticator_App,1,1,4.69,0,1,11,0,0,0,72.48,0.645,0,16.57,0.0,0.704,0.834,11.24,0,normal
USER_3404,SESSION_000106,2025-10-19T10:54:00,India,Hyderabad,India,34.119.18.22,Comcast,0,0,0,0,0.745,FP_78821,Mac-Safari,26.56,161.98,2,0,1,40.93,0,1,SMS,1,1,4.43,0,1,10,6,1,0,98.34,0.778,0,15.22,0.001,0.804,0.657,11.92,0,normal
USER_2703,SESSION_000107,2025-10-21T00:36:00,India,Bangalore,India,148.14.219.133,AT&T,0,0,0,0,0.942,FP_14500,Linux-Firefox,31.49,140.32,1,0,1,37.57,0,1,Backup_Code,1,1,2.03,0,1,0,1,0,1,82.99,0.751,1,7.38,0.001,0.92,0.914,13.37,0,normal
USER_3313,SESSION_000108,2025-10-11T07:38:00,Canada,Chicago,Canada,240.15.214.168,Verizon,0,0,0,0,0.132,FP_30268,Windows-Chrome,14.59,193.27,2,0,1,1.15,1,1,Backup_Code,1,1,2.22,0,2,7,5,1,0,75.99,0.841,0,29.66,0.002,0.3,0.67,43.49,1,credential_stuffing
USER_8622,SESSION_000109,2025-09-18T20:56:00,India,Bangalore,India,239.244.7.176,Comcast,0,0,0,0,0.888,FP_79981,Android-Chrome,16.16,128.31,2,0,1,40.79,0,1,Authenticator_App,1,1,4.99,0,2,20,3,0,0,46.18,0.889,1,11.27,0.001,0.867,0.717,12.93,0,normal
USER_1641,SESSION_000110,2025-10-25T21:40:00,Nigeria,Unknown,India,7.235.230.10,Verizon,0,1,0,0,0.156,FP_46641,Linux-Firefox,7.64,5474.61,2,0,1,1.16,1,1,SMS,1,1,2.9,0,1,21,5,1,0,40.68,0.727,0,4.28,0.119,0.3,0.2,51.35,1,high_risk_country
USER_1908,SESSION_000111,2025-10-19T12:53:00,India,Mumbai,India,97.66.191.206,AT&T,0,0,0,0,0.887,FP_54865,iOS-Safari,66.58,141.75,1,0,1,88.68,0,1,SMS,1,1,3.69,0,1,12,6,1,0,81.78,0.853,1,10.89,0.0,0.774,0.803,13.05,0,normal
USER_4650,SESSION_000112,2025-09-27T19:00:00,India,Delhi,India,133.22.29.69,Verizon,0,0,0,0,0.904,FP_90556,Android-Chrome,49.68,59.36,2,0,1,10.67,0,1,Push_Notification,1,1,1.2,0,1,19,5,1,0,110.29,0.824,0,20.65,0.0,0.837,0.775,7.27,0,normal
USER_5114,SESSION_000113,2025-10-02T13:03:00,India,Pune,India,191.171.81.153,Comcast,0,0,0,0,0.955,FP_59602,iOS-Safari,56.8,19.42,2,0,1,91.33,0,1,SMS,1,1,4.08,0,2,13,3,0,0,43.52,0.832,0,18.29,0.0,0.904,0.961,2.71,0,normal
USER_7806,SESSION_000114,2025-10-09T14:14:00,USA,Boston,USA,177.0.27.252,Verizon,0,0,0,0,0.923,FP_67584,Windows-Chrome,26.9,100.71,2,0,1,51.67,0,1,SMS,1,1,3.24,0,2,14,3,0,0,96.03,0.729,0,13.08,0.001,0.905,0.748,6.37,0,normal
USER_1457,SESSION_000115,2025-10-03T06:52:00,India,Chennai,India,140.18.84.159,Airtel,0,0,0,0,0.747,FP_10780,Windows-Chrome,48.96,47.31,2,0,1,14.81,0,1,Push_Notification,1,1,4.18,0,1,6,4,0,0,49.41,0.863,0,17.41,0.0,0.702,0.808,11.13,0,normal
USER_7567,SESSION_000116,2025-10-18T19:28:00,UK,Chicago,UK,241.35.160.147,Jio,0,0,0,0,0.98,FP_66752,Linux-Firefox,25.56,19.46,2,0,1,19.11,0,1,Authenticator_App,1,1,4.83,0,1,19,5,1,0,44.4,0.813,0,15.91,0.0,0.993,0.855,2.58,0,normal
USER_4414,SESSION_000117,2025-10-21T01:44:00,India,Pune,India,72.63.183.55,Verizon,0,0,0,0,0.971,FP_54630,iOS-Safari,35.46,146.98,1,0,1,70.93,0,1,SMS,1,1,2.75,0,2,1,1,0,1,79.58,0.675,0,6.06,0.001,0.927,0.815,9.31,0,normal
USER_7927,SESSION_000118,2025-09-08T10:03:00,India,Delhi,India,179.253.20.15,Jio,0,0,0,0,0.743,FP_11162,Mac-Safari,47.45,99.24,2,0,1,57.44,0,1,Biometric,1,1,4.74,0,1,10,0,0,0,48.0,0.85,1,25.01,0.0,0.964,0.918,10.64,0,normal
USER_3406,SESSION_000119,2025-09-02T03:06:00,India,Pune,India,191.12.162.221,BSNL,0,0,0,0,0.794,FP_42203,Linux-Firefox,63.12,73.97,1,0,1,117.38,0,1,SMS,1,1,4.89,0,1,3,1,0,1,64.69,0.893,0,21.53,0.0,0.722,0.985,12.49,0,normal
USER_9208,SESSION_000120,2025-09-05T00:12:00,UK,Boston,UK,67.74.68.219,Comcast,0,0,0,0,0.706,FP_53805,Android-Chrome,36.39,30.79,1,0,1,53.91,0,1,Authenticator_App,1,1,2.28,0,1,0,4,0,1,57.06,0.752,1,3.66,0.0,0.705,0.708,23.22,0,normal
USER_2686,SESSION_000121,2025-10-26T14:14:00,India,Kolkata,India,204.210.89.141,Verizon,0,0,0,0,0.153,FP_39816,Android-Chrome,12.8,472.9,2,0,1,1.1,1,1,Backup_Code,4,0,191.31,0,39,14,6,1,0,107.89,0.842,1,19.61,0.006,0.3,0.959,58.89,1,mfa_fatigue
USER_9828,SESSION_000122,2025-10-17T12:49:00,India,Hyderabad,India,2.26.175.34,Airtel,0,0,0,0,0.933,FP_30408,Android-Chrome,62.59,190.76,1,0,1,19.53,0,1,Push_Notification,1,1,2.89,0,2,12,4,0,0,93.46,0.811,1,16.45,0.001,0.869,0.637,13.42,0,normal
USER_2003,SESSION_000123,2025-09-15T13:49:00,USA,Boston,India,168.29.130.107,BSNL,1,0,0,0,0.31,FP_37740,Windows-Chrome,0.66,9406.89,1,0,1,0.86,0,1,Authenticator_App,1,1,4.45,1,2,13,0,0,0,111.74,0.733,0,27.69,2.378,0.3,0.779,55.93,1,impossible_travel
USER_4429,SESSION_000124,2025-09-19T05:07:00,Canada,Los Angeles,Canada,83.28.164.197,Jio,1,0,0,0,0.129,FP_24869,Windows-Chrome,18.65,163.7,2,0,1,0.97,0,1,Push_Notification,9,0,35.09,1,35,5,4,0,1,60.03,0.651,1,3.4,0.001,0.3,0.648,86.85,1,mfa_fatigue
USER_8616,SESSION_000125,2025-10-01T16:56:00,India,Pune,USA,19.52.103.161,Jio,1,0,0,0,0.207,FP_28084,Mac-Safari,0.83,12511.14,1,0,1,1.99,0,1,Biometric,1,1,4.99,0,1,16,2,0,0,67.47,0.789,1,3.91,2.521,0.3,0.814,63.39,1,impossible_travel
USER_9278,SESSION_000126,2025-09-17T18:14:00,India,Pune,India,158.38.133.125,Airtel,0,0,0,0,0.732,FP_30019,Windows-Chrome,68.61,51.39,2,0,1,98.74,0,1,Authenticator_App,1,1,3.92,0,2,18,2,0,0,85.27,0.83,0,4.94,0.0,0.915,0.649,10.56,0,normal
USER_5772,SESSION_000127,2025-10-20T20:47:00,UK,Los Angeles,UK,89.207.173.107,Jio,0,0,0,0,0.765,FP_22854,Windows-Chrome,70.63,145.14,1,0,1,58.99,0,1,Backup_Code,1,1,2.29,0,2,20,0,0,0,95.55,0.87,0,7.51,0.0,0.952,0.986,4.46,0,normal
USER_8513,SESSION_000128,2025-10-05T21:47:00,India,Delhi,India,227.67.245.105,Airtel,0,0,0,0,0.816,FP_42944,Windows-Chrome,71.77,46.67,1,0,1,82.21,0,1,SMS,1,1,2.87,0,2,21,6,1,0,95.9,0.868,0,5.29,0.0,0.892,0.796,7.44,0,normal
USER_1894,SESSION_000129,2025-10-01T12:53:00,India,Chennai,India,39.173.246.192,Verizon,0,0,0,0,0.83,FP_95146,iOS-Safari,38.43,175.22,1,0,1,108.41,0,1,Backup_Code,1,1,4.03,0,2,12,2,0,0,68.15,0.756,0,4.15,0.001,0.985,0.827,5.37,0,normal
USER_7722,SESSION_000130,2025-09-19T13:53:00,USA,Boston,USA,21.221.5.240,Airtel,0,0,0,0,0.828,FP_83061,Windows-Chrome,48.18,14.64,2,0,1,76.54,0,1,Biometric,1,1,1.3,0,1,13,4,0,0,105.33,0.633,1,17.88,0.0,0.954,0.971,8.71,0,normal
USER_4752,SESSION_000131,2025-09-17T09:39:00,USA,New York,USA,97.61.163.71,Jio,0,0,0,0,0.881,FP_39781,Android-Chrome,14.81,148.09,2,0,1,103.59,0,1,SMS,1,1,3.34,0,1,9,2,0,0,98.94,0.734,1,17.48,0.002,0.835,0.939,10.19,0,normal
USER_7291,SESSION_000132,2025-09-09T18:37:00,India,Hyderabad,India,185.93.211.119,Jio,0,0,0,0,0.81,FP_84132,Mac-Safari,28.46,182.19,1,0,1,21.4,0,1,Push_Notification,1,1,2.22,0,1,18,1,0,0,105.42,0.825,0,12.49,0.001,0.903,0.673,9.22,0,normal
USER_1760,SESSION_000133,2025-10-23T18:38:00,India,Hyderabad,USA,188.134.212.39,Comcast,0,0,0,0,0.279,FP_54827,Android-Chrome,1.26,11314.69,1,0,1,1.44,1,1,Push_Notification,1,1,4.38,1,2,18,3,0,0,59.8,0.756,0,18.65,1.496,0.3,0.838,53.71,1,impossible_travel
USER_4880,SESSION_000134,2025-09-27T21:54:00,India,Pune,India,165.108.161.119,Jio,0,0,0,0,0.921,FP_52093,Linux-Firefox,48.23,92.69,1,0,1,18.2,0,1,Push_Notification,1,1,1.13,0,1,21,5,1,0,77.05,0.676,0,17.29,0.0,0.775,0.81,7.42,0,normal
USER_2506,SESSION_000135,2025-09-07T01:37:00,Singapore,Chicago,Singapore,89.132.171.172,Verizon,1,1,1,0,0.101,FP_39263,iOS-Safari,18.34,316.33,2,0,1,1.56,1,1,Biometric,1,1,1.67,0,1,1,6,1,1,45.21,0.868,1,9.22,0.003,0.3,0.638,62.44,1,credential_stuffing
USER_6300,SESSION_000136,2025-10-26T16:40:00,India,Kolkata,India,210.58.183.139,AT&T,0,0,0,0,0.739,FP_47472,Android-Chrome,16.74,29.15,1,0,1,26.78,0,1,Authenticator_App,1,1,1.13,0,1,16,6,1,0,67.36,0.751,1,9.58,0.0,0.759,0.783,15.78,0,normal
USER_8420,SESSION_000137,2025-10-20T22:57:00,India,Delhi,India,204.51.129.214,BSNL,0,0,0,0,0.859,FP_99510,Mac-Safari,58.96,67.69,2,0,1,15.18,0,1,Authenticator_App,1,1,1.55,0,2,22,0,0,0,105.9,0.688,0,29.0,0.0,0.797,0.825,7.79,0,normal
USER_4136,SESSION_000138,2025-10-23T07:07:00,India,Pune,India,255.57.245.224,Airtel,0,0,0,0,0.896,FP_70847,iOS-Safari,68.59,158.89,2,0,1,81.02,0,1,Authenticator_App,1,1,3.23,0,2,7,3,0,0,106.64,0.8,0,2.59,0.0,0.875,0.648,8.72,0,normal
USER_3096,SESSION_000139,2025-09-11T18:56:00,USA,Chicago,USA,2.145.72.93,BSNL,0,0,0,0,0.777,FP_35397,Android-Chrome,34.52,78.12,1,0,1,58.46,0,1,Authenticator_App,1,1,3.15,0,1,18,3,0,0,90.54,0.659,0,25.68,0.0,0.971,0.803,6.74,0,normal
USER_2859,SESSION_000140,2025-10-23T03:31:00,USA,Los Angeles,USA,210.165.234.138,Airtel,0,0,0,0,0.705,FP_54540,Mac-Safari,31.09,86.96,2,0,1,82.97,0,1,Authenticator_App,1,1,1.32,0,1,3,3,0,1,82.54,0.785,0,17.92,0.0,0.958,0.918,11.3,0,normal
USER_3478,SESSION_000141,2025-10-19T00:33:00,North Korea,Unknown,India,72.192.93.94,BSNL,1,0,1,0,0.295,FP_28770,iOS-Safari,21.62,4385.21,2,0,1,1.55,0,1,Push_Notification,1,1,1.76,0,1,0,6,1,1,57.1,0.689,1,24.93,0.034,0.3,0.2,51.41,1,high_risk_country
USER_7188,SESSION_000142,2025-09-03T19:08:00,USA,San Francisco,USA,8.77.115.217,Jio,1,0,1,0,0.239,FP_43270,Android-Chrome,17.62,67.04,2,0,1,0.61,0,1,Biometric,1,1,3.32,0,2,19,2,0,0,54.96,0.71,1,29.48,0.001,0.3,0.697,39.46,0,normal
USER_3923,SESSION_000143,2025-10-13T08:27:00,Canada,Los Angeles,Canada,227.175.56.77,Airtel,1,0,0,0,0.217,FP_20624,Mac-Safari,19.84,407.54,15,14,1,1.61,0,1,Biometric,1,1,4.44,0,1,8,0,0,0,116.21,0.746,1,11.31,0.003,0.3,0.734,53.26,1,brute_force
USER_6345,SESSION_000144,2025-09-01T00:18:00,India,Chennai,India,172.151.15.174,AT&T,0,0,0,0,0.876,FP_23571,Android-Chrome,7.44,9.08,2,0,1,20.35,0,1,SMS,1,1,4.0,0,2,0,0,0,1,91.59,0.63,0,7.83,0.0,0.737,0.899,12.32,0,normal
USER_4568,SESSION_000145,2025-09-03T20:25:00,India,Hyderabad,India,205.5.150.122,BSNL,0,0,0,0,0.745,FP_22279,Linux-Firefox,54.67,65.03,2,0,1,117.62,0,1,Biometric,1,1,4.85,0,2,20,2,0,0,107.46,0.699,1,3.91,0.0,0.71,0.979,13.5,0,normal
USER_2685,SESSION_000146,2025-09-08T03:45:00,India,Mumbai,India,113.73.199.72,AT&T,0,0,0,0,0.781,FP_90725,Windows-Chrome,56.83,3.44,2,0,1,63.54,0,1,Push_Notification,1,1,3.78,0,2,3,0,0,1,85.02,0.724,0,23.01,0.0,0.787,0.893,13.08,0,normal
USER_9529,SESSION_000147,2025-10-22T11:06:00,India,Delhi,India,180.175.0.98,BSNL,0,0,0,0,0.882,FP_14482,Windows-Chrome,32.9,30.04,2,0,1,54.65,0,1,SMS,1,1,3.77,0,2,11,2,0,0,49.54,0.708,1,28.86,0.0,0.986,0.859,9.1,0,normal
USER_8922,SESSION_000148,2025-10-19T09:40:00,UK,Los Angeles,UK,137.36.245.209,Jio,0,0,0,0,0.8,FP_11703,Linux-Firefox,11.83,181.8,1,0,1,69.56,0,1,SMS,1,1,3.27,0,2,9,6,1,0,51.78,0.79,0,15.96,0.003,0.825,0.802,8.62,0,normal
USER_6577,SESSION_000149,2025-10-03T12:23:00,Singapore,Chicago,Singapore,79.118.122.13,Jio,0,0,0,0,0.37,FP_55688,iOS-Safari,19.19,129.42,2,0,1,0.61,0,1,Backup_Code,1,1,2.43,0,2,12,4,0,0,399.05,0.125,0,25.24,0.001,0.3,0.726,24.07,0,normal
USER_6541,SESSION_000150,2025-09-14T17:33:00,Singapore,New York,Singapore,200.147.227.21,Comcast,1,1,0,0,0.387,FP_87106,Linux-Firefox,18.07,150.51,1,0,1,1.76,1,1,Authenticator_App,1,1,2.82,0,1,17,6,1,0,76.33,0.804,0,7.9,0.001,0.3,0.601,48.7,1,credential_stuffing
USER_3026,SESSION_000151,2025-09-23T06:18:00,USA,Boston,USA,243.238.87.239,Verizon,0,0,0,0,0.991,FP_38656,Mac-Safari,33.06,5.49,1,0,1,97.62,0,1,Push_Notification,1,1,1.91,0,1,6,1,0,0,96.2,0.787,1,22.18,0.0,0.725,0.795,12.33,0,normal
USER_4112,SESSION_000152,2025-10-06T11:53:00,India,Hyderabad,India,45.35.217.216,Jio,0,0,0,0,0.908,FP_81397,Linux-Firefox,28.4,48.62,2,0,1,66.77,0,1,Push_Notification,1,1,4.17,0,2,11,0,0,0,105.24,0.657,0,24.94,0.0,0.97,0.705,6.27,0,normal
USER_3636,SESSION_000153,2025-10-08T17:36:00,UK,Los Angeles,UK,15.38.115.88,Jio,0,1,1,0,0.302,FP_42527,iOS-Safari,12.71,186.87,2,0,1,1.25,0,1,SMS,6,0,249.21,0,19,17,2,0,0,46.23,0.891,1,26.61,0.002,0.3,0.7,55.49,1,mfa_fatigue
USER_1208,SESSION_000154,2025-09-06T21:34:00,India,Bangalore,India,98.12.57.203,Verizon,0,0,0,0,0.739,FP_12447,Linux-Firefox,11.24,52.46,2,0,1,66.46,0,1,Authenticator_App,1,1,4.82,0,1,21,5,1,0,64.76,0.847,1,19.97,0.001,0.772,0.858,14.48,0,normal
USER_9391,SESSION_000155,2025-10-18T23:53:00,India,Mumbai,India,134.23.154.120,BSNL,0,0,0,0,0.995,FP_66953,Mac-Safari,47.14,38.85,2,0,1,86.68,0,1,Push_Notification,1,1,3.36,0,2,23,5,1,0,108.49,0.876,1,14.68,0.0,0.831,0.775,10.99,0,normal
USER_3903,SESSION_000156,2025-10-04T13:58:00,UK,Chicago,UK,255.146.113.227,Verizon,0,0,0,0,0.926,FP_34727,Windows-Chrome,56.38,188.54,2,0,1,85.58,0,1,Biometric,1,1,4.81,0,2,13,5,1,0,105.09,0.67,0,16.87,0.001,0.707,0.606,11.42,0,normal
USER_7499,SESSION_000157,2025-09-10T18:12:00,India,Mumbai,India,101.22.197.70,Comcast,0,0,0,0,0.202,FP_34783,Linux-Firefox,19.71,315.03,2,0,1,1.4,0,1,Authenticator_App,1,1,1.23,0,1,18,2,0,0,275.24,0.176,1,7.31,0.003,0.3,0.74,31.4,0,normal
USER_7379,SESSION_000158,2025-09-28T02:30:00,India,Delhi,India,152.167.57.104,BSNL,0,0,0,0,0.782,FP_80004,iOS-Safari,7.17,181.4,1,0,1,104.51,0,1,Authenticator_App,1,1,4.97,0,1,2,6,1,1,69.65,0.806,1,24.76,0.004,0.989,0.754,17.17,0,normal
USER_8440,SESSION_000159,2025-09-03T18:09:00,India,Chennai,India,235.96.93.12,AT&T,0,0,0,0,0.967,FP_92321,Android-Chrome,14.17,88.54,1,0,1,114.8,0,1,SMS,1,1,1.56,0,2,18,2,0,0,118.76,0.891,1,3.64,0.001,0.703,0.716,14.22,0,normal
USER_1069,SESSION_000160,2025-09-23T03:02:00,India,Mumbai,India,99.123.106.54,AT&T,0,0,0,0,0.823,FP_50737,Windows-Chrome,70.84,83.6,2,0,1,87.57,0,1,SMS,1,1,3.64,0,1,3,1,0,1,50.12,0.68,0,17.21,0.0,0.845,0.79,13.13,0,normal
USER_7203,SESSION_000161,2025-10-21T21:54:00,USA,Boston,USA,2.53.146.86,Airtel,0,0,0,0,0.151,FP_25476,Linux-Firefox,22.93,69.09,6,5,1,1.48,0,1,Authenticator_App,1,1,3.58,0,2,21,1,0,0,62.6,0.727,1,20.1,0.001,0.3,0.91,34.58,0,normal
USER_6504,SESSION_000162,2025-09-03T01:00:00,UK,New York,UK,185.118.70.62,BSNL,0,0,1,0,0.309,FP_30441,Android-Chrome,13.17,493.7,6,5,1,1.3,0,1,Push_Notification,1,1,2.54,0,1,1,2,0,1,54.83,0.662,0,6.86,0.006,0.3,0.786,34.13,0,normal
USER_3750,SESSION_000163,2025-09-24T10:03:00,UK,Chicago,UK,154.99.194.184,Jio,0,0,0,0,0.739,FP_81918,iOS-Safari,62.39,192.87,2,0,1,48.67,0,1,Biometric,1,1,2.73,0,1,10,2,0,0,43.4,0.763,1,22.1,0.001,0.741,0.959,13.42,0,normal
USER_7607,SESSION_000164,2025-09-19T07:06:00,India,Kolkata,India,220.166.149.111,Airtel,0,0,0,0,0.893,FP_98303,Android-Chrome,50.04,134.0,1,0,1,58.1,0,1,Backup_Code,1,1,2.43,0,2,7,4,0,0,51.61,0.619,1,24.88,0.0,0.889,0.722,12.44,0,normal
USER_9107,SESSION_000165,2025-10-18T14:34:00,Germany,Los Angeles,Germany,35.84.199.131,AT&T,0,0,0,0,0.399,FP_80790,Android-Chrome,6.95,290.61,2,0,1,1.29,1,1,SMS,8,0,162.77,0,34,14,5,1,0,59.08,0.832,0,11.74,0.007,0.3,0.92,70.78,1,mfa_fatigue
USER_3308,SESSION_000166,2025-09-11T12:20:00,Singapore,Chicago,Singapore,45.124.93.202,BSNL,0,0,0,0,0.101,FP_70624,Windows-Chrome,15.16,371.94,2,0,1,1.32,1,1,SMS,1,1,3.53,1,2,12,3,0,0,419.34,0.189,1,26.5,0.004,0.3,0.941,44.9,1,bot_login
USER_3826,SESSION_000167,2025-10-01T06:52:00,Germany,New York,Germany,252.20.215.129,Airtel,1,0,0,0,0.351,FP_25808,iOS-Safari,8.38,293.22,11,10,1,0.59,1,1,Backup_Code,1,1,2.66,0,1,6,2,0,0,75.94,0.679,1,17.32,0.006,0.3,0.624,63.94,1,brute_force
